Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Cond µS/cm,Depth m,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % CB,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PE RFU,TDS mg/L,Turbidity FNU,TSS mg/L,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg
7/12/23,14:37:03,0,<None>,1.19,55455.7,0.133,6.32,2.11,51222.4,90.2,89.9,5.77,0.193,33.84,51639.8,3.04,33566,4.16,0,8.13,-67.8,28.869,0.095,34.21698,-77.79456,-0.1,0,12,762.1
7/12/23,14:37:04,0,<None>,1.19,55454.1,0.132,6.32,2.11,51222.4,90.2,89.9,5.77,0.191,33.84,51639.6,3.06,33566,4.15,0,8.13,-67.8,28.867,0.101,34.21698,-77.79456,0.1,0,12,762.1
7/12/23,14:37:05,0,<None>,1.19,55452.8,0.131,6.32,2.11,51222.6,90.2,89.9,5.76,0.19,33.84,51639.7,3.08,33566,4.19,0,8.13,-67.8,28.866,0.108,34.21699,-77.79456,0.3,0,12,762.1
7/12/23,14:37:06,0,<None>,1.22,55450.4,0.13,6.32,2.11,51222.4,90.1,89.8,5.76,0.188,33.84,51639.2,3.11,33565,4.19,0,8.13,-67.8,28.864,0.092,34.21699,-77.79457,0.3,0,12,762.2
7/12/23,14:37:07,0,<None>,1.21,55447.5,0.129,6.32,2.11,51222.6,90.1,89.8,5.76,0.187,33.84,51639.1,3.13,33565,4.15,0,8.13,-67.8,28.861,0.098,34.217,-77.79458,0.3,0,12,762.1
7/12/23,14:37:08,0,<None>,1.23,55446.2,0.128,6.33,2.11,51223.5,90.1,89.8,5.76,0.186,33.84,51639.8,3.12,33566,4.16,0,8.13,-67.8,28.859,0.105,34.217,-77.79459,0.4,0,12,762.1
7/12/23,14:37:09,0,<None>,1.22,55445.5,0.127,6.32,2.11,51223.7,90.1,89.8,5.76,0.185,33.84,51639.9,3.11,33566,4.17,0,8.13,-67.9,28.858,0.109,34.217,-77.79459,0.4,0,12,762.1
7/12/23,14:37:10,0,<None>,1.21,55443.9,0.127,6.32,2.11,51223.4,90.1,89.8,5.76,0.185,33.84,51639.4,3.12,33566,4.18,0,8.13,-67.9,28.857,0.117,34.21701,-77.79459,0.4,0,12,762.1
7/12/23,14:37:11,0,<None>,1.24,55442.8,0.127,6.32,2.11,51223.6,90.1,89.7,5.76,0.184,33.84,51639.5,3.13,33566,4.18,0,8.13,-67.9,28.856,0.122,34.21701,-77.7946,-0.3,0,12,762.1
7/12/23,14:37:12,0,<None>,1.24,55441.6,0.127,6.33,2.11,51223.5,90,89.7,5.76,0.184,33.84,51639.3,3.15,33566,4.17,0,8.13,-67.9,28.855,0.114,34.21701,-77.7946,-0.5,0,12,762.2
7/12/23,14:37:13,0,<None>,1.25,55440.1,0.126,6.34,2.11,51222.9,90,89.7,5.76,0.183,33.84,51638.6,3.17,33565,4.24,0,8.13,-67.9,28.854,0.099,34.21701,-77.79461,-0.7,0,12,762.1
7/12/23,14:37:14,0,<None>,1.26,55439.2,0.125,6.35,2.12,51222.1,90,89.7,5.76,0.181,33.84,51637.8,3.21,33565,4.23,0,8.13,-67.9,28.854,0.093,34.21701,-77.79462,-0.7,0,12,762
7/12/23,14:37:15,0,<None>,1.17,55438.9,0.125,6.34,2.11,51221.4,90,89.7,5.75,0.181,33.84,51637.1,3.18,33564,4.26,0,8.13,-67.9,28.855,0.102,34.21701,-77.79462,-0.7,0,12,762.1
7/12/23,14:37:16,0,<None>,1.46,55438.2,0.125,6.34,2.11,51220.6,90,89.7,5.75,0.182,33.84,51636.4,3.18,33564,4.3,0,8.13,-67.9,28.855,0.134,34.21702,-77.79462,-0.6,0,12,762.1
7/12/23,14:37:17,0,<None>,1.11,55437,0.126,6.34,2.11,51219.8,90,89.7,5.75,0.183,33.84,51635.5,3.17,33563,4.34,0,8.13,-67.9,28.855,0.139,34.21702,-77.79463,-0.6,0,12,762.1
7/12/23,14:37:18,0,<None>,1.56,55436.7,0.126,6.35,2.12,51219,90,89.7,5.75,0.182,33.83,51634.7,3.17,33563,4.42,0,8.13,-67.9,28.855,0.122,34.21702,-77.79463,-0.9,0,12,762.2
7/12/23,14:37:19,0,<None>,1.56,55436.7,0.126,6.35,2.12,51218.4,90,89.7,5.75,0.182,33.83,51634.2,3.22,33562,4.43,0,8.13,-67.8,28.856,0.135,34.21703,-77.79464,-1.2,0,12,762.1
7/12/23,14:37:20,0,<None>,1.48,55438.2,0.126,6.35,2.12,51218.1,90,89.6,5.75,0.183,33.83,51634.1,3.21,33562,4.45,0,8.13,-67.8,28.857,0.139,34.21703,-77.79465,-1.4,0,12,762.1
7/12/23,14:37:21,0,<None>,1.46,55439.7,0.127,6.37,2.12,51217.1,90,89.6,5.75,0.185,33.83,51633.3,3.23,33562,4.41,0,8.13,-67.8,28.86,0.161,34.21703,-77.79465,-1.4,0,12,762.1
7/12/23,14:37:22,0,<None>,1.43,55439.3,0.129,6.38,2.13,51215.4,89.9,89.6,5.75,0.187,33.83,51631.8,3.24,33561,4.43,0,8.13,-67.8,28.861,0.173,34.21703,-77.79465,-1.4,0,12,762.1
7/12/23,14:37:23,0,<None>,1.4,55440.2,0.129,6.38,2.13,51215.3,89.9,89.6,5.75,0.187,33.83,51631.8,3.24,33561,4.47,0,8.13,-67.8,28.862,0.148,34.21703,-77.79466,-1.6,0,12,762.1
7/12/23,14:37:24,0,<None>,1.39,55440.9,0.13,6.38,2.13,51214.2,89.9,89.6,5.75,0.189,33.83,51630.8,3.28,33560,4.46,0,8.13,-67.8,28.864,0.148,34.21704,-77.79467,-1.7,0,12,762.1
7/12/23,14:37:25,0,<None>,1.4,55440.7,0.131,6.39,2.13,51212.7,89.9,89.6,5.75,0.19,33.83,51629.5,3.3,33559,4.52,0,8.13,-67.8,28.865,0.126,34.21704,-77.79468,-1.7,0,12,762.2
7/12/23,14:37:26,0,<None>,1.41,55441.1,0.13,6.4,2.13,51212.1,89.9,89.6,5.75,0.189,33.83,51629,3.31,33559,4.52,0,8.13,-67.8,28.866,0.116,34.21704,-77.79468,-1.7,0,12,762.2
7/12/23,14:37:27,0,<None>,1.39,55441.1,0.13,6.4,2.13,51211.9,89.9,89.6,5.75,0.188,33.83,51628.8,3.32,33559,4.57,0,8.13,-67.8,28.866,0.104,34.21705,-77.79469,-1.8,0,12,762.1
7/12/23,14:37:28,0,<None>,1.38,55442.8,0.128,6.41,2.14,51212.4,89.9,89.6,5.75,0.186,33.83,51629.5,3.37,33559,4.53,0,8.13,-67.7,28.867,0.11,34.21705,-77.79469,-1.9,0,12,762.1
7/12/23,14:37:29,0,<None>,1.37,55445.8,0.126,6.41,2.14,51213.1,89.9,89.6,5.75,0.183,33.83,51630.4,3.4,33560,4.6,0,8.13,-67.7,28.869,0.093,34.21705,-77.79469,-1.6,0,12,762.1
7/12/23,14:37:30,0,<None>,1.35,55450.2,0.124,6.42,2.14,51214.1,89.9,89.6,5.75,0.181,33.83,51631.7,3.37,33561,4.61,0,8.13,-67.7,28.872,0.098,34.21705,-77.7947,-1.6,0,12,762.1
7/12/23,14:37:31,0,<None>,1.35,55456.7,0.123,6.42,2.14,51214.3,89.9,89.6,5.75,0.178,33.83,51632.6,3.34,33561,4.62,0,8.13,-67.7,28.878,0.095,34.21706,-77.7947,-1.9,0,12,762.1
7/12/23,14:37:32,0,<None>,1.32,55461.5,0.121,6.42,2.14,51214.4,89.9,89.6,5.74,0.176,33.83,51633.2,3.32,33562,4.64,0,8.13,-67.7,28.882,0.107,34.21706,-77.79471,-1.8,0,12,762.1
7/12/23,14:37:33,0,<None>,1.31,55467.7,0.12,6.42,2.14,51214.1,89.9,89.6,5.74,0.174,33.83,51633.6,3.29,33562,4.57,0,8.13,-67.6,28.888,0.123,34.21706,-77.79472,-1.8,0,12,762.1
7/12/23,14:37:34,0,<None>,1.3,55475.2,0.119,6.42,2.14,51214,89.9,89.6,5.74,0.173,33.83,51634.2,3.28,33562,4.6,0,8.13,-67.6,28.895,0.122,34.21706,-77.79472,-1.8,0,12,762.1
7/12/23,14:37:35,0,<None>,1.28,55480.5,0.118,6.43,2.14,51214.1,89.9,89.6,5.74,0.171,33.83,51634.9,3.25,33563,4.61,0,8.13,-67.6,28.899,0.09,34.21707,-77.79472,-1.9,0,12,762.1
7/12/23,14:37:36,0,<None>,1.27,55490.5,0.116,6.43,2.14,51216.3,89.9,89.6,5.75,0.168,33.84,51637.9,3.26,33565,4.62,0,8.13,-67.6,28.907,0.093,34.21707,-77.79472,-2.1,0,12,762.1
7/12/23,14:37:37,0,<None>,1.24,55504.9,0.116,6.42,2.14,51219.5,89.9,89.6,5.75,0.168,33.84,51642.2,3.28,33567,4.63,0,8.13,-67.6,28.916,0.131,34.21707,-77.79473,-2.1,0,12,762.2
7/12/23,14:37:38,0,<None>,1.25,55519,0.116,6.42,2.14,51222.4,90,89.7,5.75,0.168,33.84,51646.3,3.28,33570,4.64,0,8.13,-67.5,28.927,0.128,34.21707,-77.79474,-2.1,0,12,762.1
7/12/23,14:37:39,0,<None>,1.26,55535.7,0.115,6.4,2.13,51226,90,89.7,5.75,0.168,33.84,51651.3,3.31,33573,4.64,0,8.13,-67.5,28.937,0.136,34.21707,-77.79474,-2.1,0,12,762.1
7/12/23,14:37:40,0,<None>,1.25,55550.8,0.116,6.38,2.13,51229.5,90,89.7,5.75,0.168,33.85,51655.9,3.34,33576,4.58,0,8.13,-67.5,28.949,0.138,34.21708,-77.79475,-2.3,0,12,762.1
7/12/23,14:37:41,0,<None>,1.15,55567,0.118,6.35,2.12,51232.9,90.1,89.7,5.75,0.171,33.85,51660.6,3.33,33579,4.58,0,8.13,-67.5,28.959,0.142,34.21708,-77.79475,-2.1,0,12,762.1
7/12/23,14:37:42,0,<None>,1.16,55580.7,0.119,6.35,2.12,51235.8,90.1,89.8,5.75,0.172,33.85,51664.7,3.36,33582,4.56,0,8.13,-67.5,28.97,0.136,34.21708,-77.79475,-2.1,0,12,762.1
7/12/23,14:37:43,0,<None>,1.12,55596.5,0.119,6.35,2.12,51240.1,90.1,89.8,5.75,0.173,33.86,51670.1,3.34,33586,4.56,0,8.13,-67.4,28.978,0.14,34.21708,-77.79476,-2,0,12,762.1
7/12/23,14:37:44,0,<None>,1.81,55610,0.12,6.36,2.12,51244.3,90.1,89.8,5.75,0.175,33.86,51675.3,3.34,33589,4.53,0,8.13,-67.4,28.988,0.136,34.21708,-77.79477,-2,0,12,762
7/12/23,14:37:45,0,<None>,1.67,55627.1,0.121,6.33,2.11,51250.2,90.2,89.8,5.75,0.175,33.87,51682.4,3.31,33594,4.54,0,8.13,-67.4,28.997,0.115,34.21709,-77.79477,-2.1,0,12,762.1
7/12/23,14:37:46,0,<None>,1.36,55642.9,0.121,6.3,2.1,51255.2,90.2,89.9,5.75,0.176,33.87,51688.5,3.29,33598,4.52,0,8.13,-67.4,29.007,0.113,34.21709,-77.79478,-2.1,0,12,762.1
7/12/23,14:37:47,0,<None>,1.27,55659.4,0.121,6.28,2.09,51259.8,90.2,89.9,5.75,0.176,33.87,51694.3,3.24,33601,4.52,0,8.13,-67.3,29.017,0.095,34.21709,-77.79478,-2.1,0,12,762
7/12/23,14:37:48,0,<None>,1.19,55673.1,0.121,6.28,2.09,51263.4,90.3,89.9,5.75,0.175,33.88,51699,3.2,33604,4.51,0,8.12,-67.3,29.026,0.109,34.21709,-77.79478,-2.1,0,12,762.1
7/12/23,14:37:49,0,<None>,1.14,55685.9,0.121,6.3,2.1,51266.5,90.3,90,5.76,0.175,33.88,51703.1,3.18,33607,4.44,0,8.12,-67.3,29.034,0.122,34.2171,-77.79479,-2.1,0,12,762
7/12/23,14:37:50,0,<None>,1.14,55700.3,0.12,6.29,2.1,51271.3,90.3,90,5.76,0.174,33.88,51708.9,3.19,33611,4.43,0,8.12,-67.3,29.041,0.109,34.2171,-77.79479,-2.1,0,12,762.1
7/12/23,14:37:51,0,<None>,1.16,55712.8,0.121,6.25,2.08,51275.6,90.3,90,5.76,0.175,33.89,51714,3.23,33614,4.42,0,8.12,-67.2,29.049,0.115,34.2171,-77.7948,-2.2,0,12,762.1
7/12/23,14:37:52,0,<None>,1.16,55726,0.121,6.2,2.07,51279.6,90.4,90.1,5.76,0.176,33.89,51718.9,3.26,33617,4.38,0,8.12,-67.2,29.056,0.123,34.21711,-77.7948,-2.3,0,12,762.1
7/12/23,14:37:53,0,<None>,1.18,55737.4,0.123,6.17,2.06,51283.2,90.4,90.1,5.76,0.178,33.89,51723.3,3.29,33620,4.39,0,8.12,-67.2,29.064,0.144,34.21711,-77.7948,-2.2,0,12,762.1
7/12/23,14:37:54,0,<None>,1.2,55749.4,0.123,6.18,2.06,51287,90.4,90.1,5.76,0.178,33.9,51728,5.6,33623,4.35,0,8.12,-67.2,29.07,0.143,34.21711,-77.79481,-2.1,0,12,762.1
7/12/23,14:37:55,0,<None>,1.21,55759.8,0.123,6.2,2.07,51290.3,90.5,90.1,5.76,0.179,33.9,51732,2.34,33626,4.33,0,8.12,-67.1,29.077,0.154,34.21711,-77.79481,-2.1,0,12,762.1
7/12/23,14:37:56,0,<None>,1.22,55771.1,0.124,6.2,2.07,51293.8,90.5,90.2,5.76,0.18,33.9,51736.3,2.37,33629,4.32,0,8.12,-67.1,29.083,0.147,34.21711,-77.79482,-2.2,0,12,762.1
7/12/23,14:37:57,0,<None>,1.24,55781.2,0.125,6.16,2.05,51297.2,90.5,90.2,5.76,0.181,33.91,51740.4,2.92,33631,4.31,0,8.12,-67.1,29.09,0.16,34.21711,-77.79482,-2.2,0,12,762.1
7/12/23,14:37:58,0,<None>,1.23,55790.9,0.125,6.12,2.04,51300.1,90.5,90.2,5.76,0.181,33.91,51744.1,3.95,33634,4.26,0,8.12,-67.1,29.095,0.154,34.21711,-77.79482,-2.3,0,12,762.1
7/12/23,14:37:59,0,<None>,1.25,55799.7,0.125,6.09,2.03,51304,90.6,90.2,5.77,0.181,33.91,51748.5,3.75,33637,4.27,0,8.12,-67.1,29.099,0.145,34.21711,-77.79482,-2.4,0,12,762.1
7/12/23,14:38:00,0,<None>,1.28,55809.9,0.124,6.11,2.04,51308.8,90.6,90.3,5.77,0.179,33.91,51753.8,3.59,33640,4.25,0,8.12,-67,29.103,0.131,34.21711,-77.79483,-2.4,0,12,762.1
7/12/23,14:38:01,0,<None>,1.29,55819.4,0.123,6.15,2.05,51313.4,90.6,90.3,5.77,0.179,33.92,51758.9,3.48,33643,4.29,0,8.12,-67,29.108,0.135,34.21712,-77.79483,-2.5,0,12,762.1
7/12/23,14:38:02,0,<None>,1.3,55827.3,0.123,6.15,2.05,51316.6,90.6,90.3,5.77,0.179,33.92,51762.6,3.45,33646,4.37,0,8.12,-67,29.111,0.148,34.21712,-77.79484,-2.5,0,12,762.1
7/12/23,14:38:03,0,<None>,1.31,55831.9,0.124,6.1,2.03,51318.8,90.6,90.3,5.77,0.179,33.92,51765,3.45,33647,4.42,0,8.12,-67,29.113,0.145,34.21712,-77.79485,-2.3,0,12,762.1
7/12/23,14:38:04,0,<None>,1.33,55835.9,0.124,6.05,2.02,51321,90.6,90.3,5.77,0.18,33.92,51767.4,3.47,33649,4.47,0,8.12,-67,29.115,0.134,34.21712,-77.79485,-2.2,0,12,762.2
7/12/23,14:38:05,0,<None>,1.33,55840.3,0.126,6.04,2.01,51323.7,90.6,90.3,5.77,0.183,33.93,51770.3,3.47,33651,4.53,0,8.12,-67,29.116,0.157,34.21713,-77.79485,-2.2,0,12,762.1
7/12/23,14:38:06,0,<None>,1.34,55844.2,0.127,6.07,2.02,51326,90.6,90.3,5.77,0.185,33.93,51772.8,3.49,33652,4.57,0,8.12,-67,29.117,0.158,34.21713,-77.79485,-1.9,0,12,762.1
7/12/23,14:38:07,0,<None>,1.34,55848.8,0.129,6.1,2.03,51328.5,90.6,90.3,5.77,0.187,33.93,51775.5,3.46,33654,4.58,0,8.12,-67,29.119,0.155,34.21713,-77.79486,-1.8,0,12,762.1
7/12/23,14:38:08,0,<None>,1.34,55852.8,0.13,6.09,2.03,51330.7,90.6,90.3,5.77,0.189,33.93,51777.9,3.42,33656,4.57,0,8.12,-67,29.121,0.15,34.21713,-77.79486,-1.7,0,12,762.2
7/12/23,14:38:09,0,<None>,1.33,55857.6,0.131,6.05,2.02,51332.9,90.6,90.3,5.77,0.191,33.93,51780.3,3.42,33657,4.6,0,8.12,-67,29.123,0.146,34.21714,-77.79487,-1.8,0,12,762.1
7/12/23,14:38:10,0,<None>,1.32,55861.6,0.133,6,2,51334.4,90.6,90.3,5.77,0.193,33.93,51782.1,3.38,33658,4.59,0,8.12,-66.9,29.125,0.136,34.21714,-77.79487,-1.8,0,12,762.1
7/12/23,14:38:11,0,<None>,1.3,55867.6,0.132,6.01,2,51337.3,90.6,90.3,5.77,0.192,33.94,51785.3,3.35,33660,4.58,0,8.12,-66.9,29.127,0.122,34.21714,-77.79488,-1.8,0,12,762.1
7/12/23,14:38:12,0,<None>,1.31,55874.6,0.132,6.05,2.02,51340.5,90.6,90.3,5.77,0.192,33.94,51788.9,3.33,33663,4.54,0,8.12,-66.9,29.131,0.121,34.21714,-77.79488,-2,0,12,762.1
7/12/23,14:38:13,0,<None>,1.3,55884.5,0.133,6.06,2.02,51344.9,90.6,90.3,5.77,0.192,33.94,51793.9,3.32,33666,4.55,0,8.12,-66.9,29.135,0.106,34.21714,-77.79488,-2,0,12,762.1
7/12/23,14:38:14,0,<None>,1.29,55894.5,0.134,6.04,2.01,51349.4,90.6,90.3,5.77,0.194,33.95,51798.9,3.3,33669,4.54,0,8.12,-66.9,29.14,0.119,34.21715,-77.79488,-2.1,0,12,762.1
7/12/23,14:38:15,0,<None>,1.26,55908.8,0.133,5.97,1.99,51355.8,90.7,90.3,5.77,0.194,33.95,51806.2,3.28,33674,4.55,0,8.12,-66.9,29.146,0.121,34.21715,-77.79489,-2,0,12,762.1
7/12/23,14:38:16,0,<None>,1.24,55922.5,0.134,5.94,1.98,51361.6,90.7,90.4,5.77,0.194,33.96,51812.7,3.25,33678,4.54,0,8.12,-66.9,29.154,0.133,34.21715,-77.7949,-2.1,0,12,762.1
7/12/23,14:38:17,0,<None>,1.24,55938.4,0.133,5.96,1.99,51368.1,90.7,90.4,5.77,0.193,33.96,51820.3,3.25,33683,4.52,0,8.12,-66.9,29.161,0.122,34.21716,-77.7949,-2.1,0,12,762.1
7/12/23,14:38:18,0,<None>,1.26,55954.1,0.132,5.99,2,51374.9,90.7,90.4,5.77,0.192,33.97,51828,3.22,33688,4.48,0,8.12,-66.8,29.169,0.114,34.21716,-77.79491,-2.1,0,12,762.1
7/12/23,14:38:19,0,<None>,1.23,55973.3,0.132,5.97,1.99,51383,90.7,90.4,5.77,0.192,33.97,51837.2,3.19,33694,4.45,0,8.12,-66.8,29.179,0.128,34.21716,-77.79491,-2.1,0,12,762.1
7/12/23,14:38:20,0,<None>,1.24,56002.3,0.132,5.93,1.98,51397.1,90.8,90.4,5.77,0.192,33.99,51852.9,3.18,33704,4.45,0,8.12,-66.8,29.19,0.151,34.21716,-77.79491,-2.2,0,12,762.1
7/12/23,14:38:21,0,<None>,1.25,56033.7,0.133,5.88,1.96,51411.2,90.8,90.5,5.77,0.193,34,51868.8,3.14,33715,4.49,0,8.12,-66.8,29.206,0.165,34.21716,-77.79491,-2.2,0,12,762.2
7/12/23,14:38:22,0,<None>,1.25,56065.7,0.134,5.9,1.97,51423.7,90.8,90.5,5.77,0.195,34.01,51883.3,3.11,33724,4.55,0,8.11,-66.7,29.223,0.181,34.21716,-77.79492,-2.3,0,12,762.1
7/12/23,14:38:23,0,<None>,1.2,56103.1,0.137,5.93,1.98,51436.4,90.9,90.5,5.77,0.198,34.02,51898.5,3.09,33734,4.64,0,8.11,-66.7,29.244,0.191,34.21716,-77.79491,-2.6,0,12,762.1
7/12/23,14:38:24,0,<None>,1.35,56138.6,0.138,5.93,1.98,51447.3,90.9,90.6,5.77,0.201,34.03,51912,3.09,33743,4.7,0,8.11,-66.7,29.263,0.187,34.21716,-77.79491,-2.9,0,12,762.1
7/12/23,14:38:25,0,<None>,1.02,56167.8,0.14,5.89,1.96,51456.2,90.9,90.6,5.77,0.203,34.03,51923,3.06,33750,4.83,0,8.11,-66.6,29.283,0.182,34.21716,-77.79491,-3.1,0,12,762.1
7/12/23,14:38:26,0,<None>,1.27,56199.3,0.143,5.86,1.95,51465.1,90.9,90.6,5.77,0.207,34.04,51934.3,3.05,33757,4.91,0,8.11,-66.6,29.3,0.19,34.21716,-77.79491,-2.6,0,12,762.1
7/12/23,14:38:27,0,<None>,1.26,56225.8,0.145,5.85,1.95,51472.5,90.9,90.6,5.76,0.21,34.05,51943.6,3.04,33763,4.99,0,8.11,-66.5,29.318,0.192,34.21716,-77.79491,-2.6,0,12,762.2
7/12/23,14:38:28,0,<None>,1.21,56253.4,0.147,5.85,1.95,51479.6,90.9,90.6,5.76,0.213,34.05,51952.9,3.03,33769,5.06,0,8.11,-66.5,29.334,0.189,34.21716,-77.79491,-2.6,0,12,762.1
7/12/23,14:38:29,0,<None>,1.16,56276.4,0.149,5.86,1.95,51485.8,90.9,90.6,5.76,0.216,34.06,51960.8,3.01,33775,5.15,0,8.11,-66.4,29.351,0.192,34.21716,-77.79491,-2.7,0,12,762.1
7/12/23,14:38:30,0,<None>,1.12,56302.3,0.15,5.85,1.95,51492.7,90.9,90.6,5.76,0.218,34.07,51969.6,3,33780,5.2,0,8.11,-66.4,29.365,0.184,34.21716,-77.79491,-2.7,0,12,762.2
7/12/23,14:38:31,0,<None>,1.09,56323.2,0.152,5.85,1.95,51497.7,90.9,90.6,5.76,0.221,34.07,51976.3,3.01,33785,5.28,0,8.11,-66.3,29.38,0.186,34.21716,-77.79491,-2.7,0,12,762.1
7/12/23,14:38:32,0,<None>,1.08,56345.4,0.153,5.83,1.94,51502.9,90.9,90.6,5.75,0.222,34.07,51983.3,3.01,33789,5.36,0,8.11,-66.3,29.393,0.187,34.21716,-77.79491,-2.7,0,12,762.1
7/12/23,14:38:33,0,<None>,1.1,56353.6,0.154,5.83,1.94,51500.7,90.9,90.5,5.75,0.223,34.07,51982.2,2.99,33788,5.44,0,8.1,-66.2,29.404,0.19,34.21716,-77.79491,-3,0,12,762.1
7/12/23,14:38:34,0,<None>,1.43,56358.5,0.155,5.83,1.94,51498.7,90.8,90.5,5.75,0.225,34.07,51980.9,3,33788,5.49,0,8.1,-66.1,29.409,0.187,34.21716,-77.79491,-3,0,12,762.2
7/12/23,14:38:35,0,<None>,0.87,56361.4,0.156,5.84,1.95,51498.1,90.8,90.5,5.75,0.226,34.07,51980.7,3.01,33787,5.45,0,8.1,-66.1,29.413,0.187,34.21716,-77.79491,-3,0,12,762.2
7/12/23,14:38:36,0,<None>,1.02,56363,0.157,5.86,1.95,51498.4,90.7,90.4,5.74,0.228,34.07,51981.1,2.71,33788,5.45,0,8.1,-66,29.414,0.189,34.21716,-77.79491,-2.7,0,12,762.1
7/12/23,14:38:37,0,<None>,1.17,56365,0.158,5.86,1.95,51499.5,90.7,90.4,5.74,0.229,34.07,51982.3,3.11,33788,5.42,0,8.1,-66,29.414,0.194,34.21716,-77.79491,-2.8,0,12,762.1
7/12/23,14:38:38,0,<None>,1.16,56367.6,0.159,5.85,1.95,51500.6,90.7,90.3,5.74,0.231,34.07,51983.5,3.63,33789,5.42,0,8.1,-65.9,29.416,0.186,34.21716,-77.79491,-2.5,0,12,762.1
7/12/23,14:38:39,0,<None>,1.14,56369.7,0.161,5.85,1.95,51501.6,90.6,90.3,5.73,0.234,34.07,51984.7,3.16,33790,5.39,0,8.1,-65.9,29.416,0.188,34.21716,-77.79491,-2.6,0,12,762.1
7/12/23,14:38:40,0,<None>,1.13,56371.4,0.162,5.86,1.95,51502.4,90.6,90.3,5.73,0.236,34.08,51985.5,3.14,33791,5.39,0,8.1,-65.9,29.417,0.194,34.21716,-77.79491,-2.3,0,12,762.2
7/12/23,14:38:41,0,<None>,1.12,56373,0.163,5.89,1.96,51502.9,90.5,90.2,5.73,0.237,34.08,51986.2,3.01,33791,5.37,0,8.1,-65.8,29.418,0.174,34.21716,-77.79491,-2.5,0,12,762.1
7/12/23,14:38:42,0,<None>,1.11,56373.8,0.162,5.89,1.96,51503.1,90.5,90.2,5.73,0.235,34.08,51986.4,2.89,33791,5.37,0,8.1,-65.8,29.419,0.094,34.21716,-77.79491,-2.6,0,12,762.1
7/12/23,14:38:43,0,<None>,1.11,22975.4,0.159,5.85,1.95,20990.1,90.5,90.2,5.73,0.231,12.63,21187.1,2.87,13772,5.32,0,8.1,-65.7,29.419,0.069,34.21716,-77.79492,-2.5,0,12,762
7/12/23,14:38:44,0,<None>,1.09,9298.6,0.161,5.84,1.95,8495.1,90.4,90.1,6.24,0.228,4.74,8574.9,2.8,5574,5.63,0,8.1,-65.7,29.419,0.075,34.21717,-77.79491,-2.7,0,12,762.1
7/12/23,14:38:45,0,<None>,1.12,1212.4,0.159,5.61,1.87,1107.9,90.4,90.1,6.88,0.225,0.55,1118.2,2.19,727,9.07,0,8.1,-65.7,29.409,0.072,34.21717,-77.79491,-2.6,0,12,762.2
7/12/23,14:38:46,0,<None>,0.14,1091.9,0.157,5.25,1.75,998.2,90.4,90.1,6.88,0.222,0.49,1007.5,4.61,655,14.6,0,7.82,-48.9,29.381,0.066,34.21717,-77.79491,-2.5,0,12,762.1
7/12/23,14:38:47,0,<None>,0.2,1219.5,0.155,4.8,1.6,1115.8,90.3,90,6.89,0.219,0.55,1126.1,5.42,732,28.3,0,7.76,-45.5,29.345,0.07,34.21717,-77.79491,-2.7,0,12,762.1
